Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
437,32679,36298,120.389,0.8726,1.6228704805491991,4370000
438,46948,36317,120.602,0.8118,1.6210187214611873,4380000
439,33222,36310,120.903,0.683,1.6188820045558086,4390000
440,29154,36289,121.246,1.4591,1.6185188636363637,4400000
441,45045,36305,121.468,1.7797,1.6188843537414965,4410000
442,45248,36321,121.69,2.7969,1.6215495475113122,4420000
443,51813,36346,121.883,0.6247,1.619299322799097,4430000
444,149253,36408,121.95,1.6371,1.6193394144144144,4440000
445,50761,36431,122.147,0.5818,1.6170078651685393,4450000
446,47169,36450,122.359,0.7404,1.6150423766816144,4460000
447,28735,36428,122.707,1.1462,1.6139935123042506,4470000
448,49504,36449,122.909,0.813,1.612205580357143,4480000
449,34129,36444,123.202,0.9822,1.6108024498886415,4490000
450,28011,36419,123.559,1.0655,1.6095906666666666,4500000
451,70422,36458,123.701,1.7939,1.60999933481153,4510000
452,34722,36454,123.989,1.8529,1.6105367256637169,4520000
453,24630,36416,124.395,2.0793,1.611571523178808,4530000
454,53191,36441,124.583,1.1392,1.6105310572687224,4540000
455,30303,36425,124.913,2.0969,1.6116,4550000
456,87719,36472,125.027,0.4565,1.6090668859649122,4560000
457,41666,36482,125.267,1.1094,1.60797352297593,4570000
458,111111,36535,125.357,0.868,1.6063578602620088,4580000
459,64516,36570,125.512,1.7797,1.6067355119825708,4590000
460,30120,36553,125.844,0.9295,1.6052632608695652,4600000
461,61728,36585,126.006,0.4997,1.602865075921909,4610000
462,59880,36616,126.173,0.8566,1.6012497835497836,4620000
463,25062,36579,126.572,0.9142,1.5997658747300216,4630000
464,32051,36568,126.884,1.0391,1.5985575431034482,4640000
465,73529,36608,127.02,1.068,1.5974165591397849,4650000
466,37878,36611,127.284,1.0039,1.5961429184549356,4660000
467,63694,36644,127.441,1.3094,1.5955289079229122,4670000
468,66225,36679,127.592,1.9024,1.5961846153846153,4680000
469,45871,36695,127.81,0.816,1.5945211087420044,4690000
470,100000,36744,127.911,2.3553,1.5961397872340426,4700000
471,18621,36668,128.448,0.958,1.5947849256900213,4710000
472,44843,36682,128.671,1.3931,1.5943576271186441,4720000
473,111111,36734,128.761,0.6553,1.5923723044397462,4730000
474,18248,36656,129.309,1.2103,1.5915662447257384,4740000
475,47846,36674,129.518,1.1186,1.5905705263157894,4750000
476,44843,36688,129.741,1.0344,1.589402100840336,4760000
477,51813,36710,129.935,1.4668,1.5891450733752621,4770000
478,153846,36769,130.0,0.8521,1.5876031380753137,4780000
479,30487,36753,130.329,0.7499,1.5858542797494781,4790000
480,105263,36803,130.424,3.6095,1.5900702083333333,4800000
481,99009,36851,130.525,1.8597,1.5906307692307693,4810000
482,38910,36855,130.782,0.72,1.5888244813278007,4820000
483,30674,36839,131.108,0.6012,1.5867797101449275,4830000
484,54945,36864,131.29,0.7443,1.5850390495867768,4840000
485,70422,36901,131.432,0.4887,1.5827785567010308,4850000
486,34843,36896,131.719,1.5835,1.5827800411522635,4860000
487,54054,36920,131.904,2.3135,1.5842804928131418,4870000
488,43290,36931,132.135,1.198,1.5834889344262295,4880000
489,33898,36925,132.43,1.7896,1.5839104294478528,4890000
490,36630,36924,132.703,1.6976,1.5841424489795919,4900000
491,45871,36939,132.921,1.2018,1.583363747454175,4910000
492,185185,36999,132.975,0.7188,1.5816065040650407,4920000
493,40322,37005,133.223,0.6489,1.5797146044624746,4930000
494,56497,37031,133.4,0.8741,1.5782862348178137,4940000
495,36363,37030,133.675,3.0102,1.5811789898989899,4950000
496,61728,37060,133.837,1.7728,1.5815653225806452,4960000
497,34482,37054,134.127,1.7959,1.5819965794768611,4970000
498,54054,37077,134.312,0.8028,1.5804319277108434,4980000
499,88495,37121,134.425,1.9338,1.5811400801603206,4990000
500,30674,37105,134.751,1.2038,1.5803854,5000000
501,95238,37150,134.856,1.5007,1.5802263473053892,5010000
502,49751,37169,135.057,1.1354,1.5793402390438247,5020000
503,111111,37218,135.148,1.2688,1.5787228628230616,5030000
504,85470,37260,135.265,0.9045,1.5773851190476191,5040000
505,78740,37299,135.392,1.0542,1.5763491089108912,5050000
506,56497,37324,135.569,1.5473,1.5762916996047431,5060000
507,46728,37338,135.783,0.6709,1.5745059171597633,5070000
508,70921,37373,135.924,0.8326,1.5730454724409448,5080000
509,41841,37381,136.163,1.1815,1.5722762278978388,5090000
510,35211,37377,136.447,2.4856,1.5740670588235295,5100000
511,32679,37366,136.754,2.7171,1.576303913894325,5110000
512,23201,37321,137.185,1.0772,1.5753291015625,5120000
513,93457,37365,137.293,1.2102,1.5746173489278752,5130000
514,46948,37380,137.506,1.5652,1.574599027237354,5140000
515,25974,37348,137.892,0.9475,1.573381359223301,5150000
516,38461,37350,138.152,0.4774,1.5712573643410852,5160000
517,49019,37367,138.356,1.2676,1.5706700193423597,5170000
518,97087,37411,138.459,1.687,1.5708945945945947,5180000
519,47393,37426,138.67,0.8616,1.5695279383429672,5190000
520,20366,37366,139.161,0.8374,1.56812,5200000
521,47169,37381,139.374,0.6119,1.5662846449136276,5210000
522,57471,37406,139.548,1.4588,1.566078735632184,5220000
523,62500,37435,139.708,2.217,1.567323326959847,5230000
524,53763,37456,139.894,0.7599,1.5657824427480915,5240000
525,46082,37470,140.111,0.6546,1.5640468571428572,5250000
526,35211,37465,140.396,1.1279,1.563217680608365,5260000
527,29761,37447,140.732,2.6131,1.5652098671726755,5270000
528,33003,37437,141.035,0.6895,1.5635513257575757,5280000
529,59880,37464,141.202,2.0414,1.564454631379962,5290000
530,45454,37476,141.422,0.6956,1.562815283018868,5300000
531,31545,37463,141.739,3.5245,1.566509604519774,5310000
532,38610,37465,141.998,1.1507,1.565728007518797,5320000
533,80645,37502,142.122,2.0286,1.566596435272045,5330000
534,19417,37437,142.637,1.6928,1.5668327715355805,5340000
535,57803,37462,142.81,1.3521,1.566431401869159,5350000
536,85470,37501,142.927,0.9928,1.5653611940298509,5360000
537,46296,37514,143.143,0.5988,1.563561266294227,5370000
538,35335,37510,143.426,0.8157,1.5621711895910781,5380000
539,58139,37535,143.598,0.5506,1.5602944341372913,5390000
540,58479,37560,143.769,0.9444,1.559153888888889,5400000
541,108695,37605,143.861,0.8872,1.5579118299445471,5410000
542,45045,37617,144.083,1.1363,1.5571339483394835,5420000
543,98039,37659,144.185,0.6024,1.5553756906077347,5430000
544,58823,37684,144.355,0.5819,1.5535862132352942,5440000
545,38610,37686,144.614,0.7977,1.5521992660550459,5450000
546,32258,37674,144.924,0.8555,1.55092326007326,5460000
547,192307,37730,144.976,1.6757,1.5511513711151736,5470000
548,20576,37673,145.462,1.9986,1.5519678832116788,5480000
549,44444,37683,145.687,1.127,1.5511938069216757,5490000
550,33898,37675,145.982,1.8934,1.551816,5500000
551,89285,37715,146.094,1.2793,1.5513214156079855,5510000
552,23529,37674,146.519,0.728,1.5498298913043478,5520000
553,36764,37672,146.791,2.3912,1.551351356238698,5530000
554,55555,37694,146.971,0.7705,1.5499418772563176,5540000
555,50761,37712,147.168,1.0372,1.549018018018018,5550000
556,89285,37751,147.28,0.702,1.5474946043165467,5560000
557,60240,37776,147.446,0.9101,1.5463502692998206,5570000
558,45045,37787,147.668,1.0533,1.5454666666666668,5580000
559,33222,37777,147.97,0.8287,1.5441844364937387,5590000
560,30303,37761,148.3,1.28,1.5437126785714286,5600000
561,44247,37770,148.527,0.7859,1.5423618538324422,5610000
562,46511,37783,148.742,1.9904,1.543159074733096,5620000
563,28735,37762,149.09,0.9484,1.5421026642984015,5630000
564,55865,37784,149.269,0.5965,1.5404260638297873,5640000
565,29673,37765,149.606,1.2761,1.5399582300884955,5650000
566,73529,37798,149.742,1.626,1.5401102473498234,5660000
567,51282,37815,149.937,1.081,1.539300529100529,5670000
568,44052,37825,150.164,1.0918,1.5385126760563381,5680000
569,108695,37868,150.256,1.3723,1.5382205623901581,5690000
570,41493,37874,150.497,1.1243,1.5374943859649124,5700000
571,32154,37862,150.808,0.8713,1.5363276707530649,5710000
572,93457,37902,150.915,1.0303,1.535443006993007,5720000
573,52631,37920,151.105,1.5564,1.5354795811518325,5730000
574,28409,37898,151.457,1.3148,1.5350951219512194,5740000
575,92592,37937,151.565,0.8778,1.533952,5750000
576,45662,37948,151.784,1.3926,1.5337065972222221,5760000
577,100000,37989,151.884,0.7998,1.5324346620450606,5770000
578,90090,38027,151.996,0.9402,1.531410034602076,5780000
579,45045,38037,152.218,0.9263,1.53036493955095,5790000
580,36900,38035,152.489,0.8228,1.529145,5800000
581,52631,38053,152.679,1.0316,1.5282886402753872,5810000
582,26595,38025,153.055,0.8705,1.5271584192439862,5820000
583,44052,38034,153.282,1.0663,1.526367924528302,5830000
584,119047,38078,153.366,1.0231,1.5255061643835617,5840000
585,35211,38073,153.65,2.1244,1.5265299145299145,5850000
586,31347,38059,153.969,1.0062,1.5256419795221843,5860000
587,52631,38077,154.159,0.762,1.524341056218058,5870000
588,67114,38105,154.308,2.9106,1.5266986394557822,5880000
589,39682,38108,154.56,2.0384,1.52756740237691,5890000
590,65789,38135,154.712,0.8392,1.5264006779661017,5900000
591,54644,38154,154.895,2.5538,1.5281390862944162,5910000
592,83333,38189,155.015,0.9459,1.5271555743243244,5920000
593,45454,38200,155.235,0.7165,1.5257885328836425,5930000
594,40322,38203,155.483,0.921,1.5247703703703703,5940000
595,34013,38195,155.777,1.9799,1.525535294117647,5950000
596,86206,38231,155.893,1.467,1.5254370805369128,5960000
597,47169,38243,156.105,1.6378,1.5256252931323282,5970000
598,86956,38279,156.22,1.5962,1.5257433110367893,5980000
599,45454,38289,156.44,1.7715,1.5261535893155258,5990000
600,99009,38328,156.541,1.3241,1.5258168333333333,6000000
601,74074,38359,156.676,1.6719,1.5260599001663893,6010000
602,33898,38351,156.971,1.9035,1.526686877076412,6020000
603,29761,38332,157.307,2.0292,1.527520232172471,6030000
604,51020,38348,157.503,0.5899,1.525967880794702,6040000
605,40816,38352,157.748,1.9834,1.5267239669421488,6050000
606,35087,38346,158.033,0.5834,1.5251673267326733,6060000
607,40816,38350,158.278,1.6966,1.5254497528830313,6070000
608,108695,38391,158.37,1.3268,1.5251230263157896,6080000
609,63694,38416,158.527,1.413,1.5249389162561577,6090000
610,35460,38410,158.809,0.933,1.523968524590164,6100000
611,149253,38457,158.876,1.8838,1.5245574468085106,6110000
612,25839,38427,159.263,2.2172,1.5256892156862745,6120000
613,66225,38453,159.414,1.7038,1.525979771615008,6130000
614,36764,38450,159.686,1.0429,1.525192996742671,6140000
615,32258,38438,159.996,1.4808,1.5251208130081302,6150000
616,47619,38450,160.206,1.2256,1.524634577922078,6160000
617,29239,38430,160.548,0.7987,1.5234580226904375,6170000
618,39525,38432,160.801,1.018,1.5226401294498382,6180000
619,55248,38451,160.982,1.3308,1.522330210016155,6190000
620,70921,38479,161.123,0.5205,1.5207143548387096,6200000
621,80645,38512,161.247,3.0936,1.5232471819645732,6210000
622,22675,38469,161.688,0.8524,1.522168649517685,6220000
623,39682,38471,161.94,2.947,1.52445569823435,6230000
624,72992,38500,162.077,2.117,1.5254052884615386,6240000
625,38167,38499,162.339,0.5811,1.5238944,6250000
626,21834,38452,162.797,0.8631,1.5228388178913739,6260000
627,48780,38465,163.002,1.2377,1.5223840510366826,6270000
628,31545,38452,163.32,2.5039,1.5239469745222929,6280000
629,47619,38463,163.531,1.4843,1.5238839427662958,6290000
630,30395,38447,163.86,2.3994,1.5252736507936508,6300000
631,44642,38455,164.085,0.9714,1.52439587955626,6310000
632,103092,38493,164.182,1.1278,1.5237683544303797,6320000
633,35587,38488,164.463,1.1977,1.5232532385466035,6330000
634,97087,38525,164.566,0.8501,1.5221914826498422,6340000
635,45248,38534,164.787,0.8367,1.521111968503937,6350000
636,31847,38521,165.101,0.9719,1.520248427672956,6360000
637,47619,38533,165.311,5.1754,1.5259864992150707,6370000
638,27548,38509,165.674,2.6644,1.5277708463949844,6380000
639,105263,38547,165.769,3.3064,1.530554303599374,6390000
640,29585,38529,166.107,2.2762,1.531719375,6400000
641,64516,38553,166.262,2.3245,1.5329561622464898,6410000
642,26315,38525,166.642,0.7575,1.5317482866043615,6420000
643,23752,38488,167.063,1.5111,1.5317161741835148,6430000
644,31152,38474,167.384,1.2115,1.5312189440993789,6440000
645,43668,38481,167.613,0.505,1.5296279069767442,6450000
646,30674,38466,167.939,0.6423,1.528254334365325,6460000
647,44642,38474,168.163,2.0525,1.529064605873261,6470000
648,47619,38485,168.373,3.511,1.532123148148148,6480000
649,45248,38494,168.594,0.8803,1.5311187981510015,6490000
650,48076,38506,168.803,0.6421,1.5297510769230769,6500000
651,57142,38525,168.978,0.784,1.528605529953917,6510000
652,50505,38539,169.176,1.5255,1.5286007668711656,6520000
653,76335,38568,169.307,0.7684,1.5274366003062787,6530000
654,50505,38582,169.505,0.9198,1.5265074923547401,6540000
655,29850,38565,169.84,0.6909,1.5252317557251909,6550000
656,56818,38584,170.016,0.7294,1.5240185975609757,6560000
657,29154,38565,170.359,1.9692,1.524696194824962,6570000
658,31055,38551,170.681,2.2116,1.525740121580547,6580000
659,85470,38583,170.798,2.3382,1.5269729893778452,6590000
660,40650,38586,171.044,1.4013,1.5267825757575757,6600000
661,87719,38619,171.158,1.493,1.526731467473525,6610000
662,44247,38626,171.384,1.453,1.5266200906344412,6620000
663,43290,38632,171.615,1.5178,1.5266067873303169,6630000
664,53763,38649,171.801,1.3854,1.5263941265060241,6640000
665,32573,38638,172.108,1.2393,1.5259624060150376,6650000
666,70921,38664,172.249,3.3723,1.5287346846846848,6660000
667,54347,38681,172.433,2.6745,1.5304524737631184,6670000
668,43668,38688,172.662,1.223,1.5299922155688623,6680000
669,30959,38673,172.985,1.1172,1.5293751868460388,6690000
670,90909,38707,173.095,1.1905,1.5288694029850747,6700000
671,43859,38713,173.323,1.0919,1.528218181818182,6710000
672,96153,38748,173.427,1.1635,1.5276754464285713,6720000
673,39062,38748,173.683,0.7085,1.5264582466567607,6730000
674,51546,38763,173.877,1.3315,1.5261689910979228,6740000
675,25125,38731,174.275,0.8704,1.5251974814814815,6750000
676,63694,38754,174.432,0.9537,1.524352071005917,6760000
677,26246,38727,174.813,1.1132,1.5237447562776958,6770000
678,31545,38714,175.13,2.4874,1.5251660766961652,6780000
679,56818,38732,175.307,1.1446,1.5246055964653902,6790000
680,109890,38768,175.398,0.9031,1.5236916176470587,6800000
681,79365,38798,175.524,1.1403,1.5231286343612336,6810000
682,28089,38776,175.88,1.9901,1.5238133431085044,6820000
683,25773,38747,176.268,1.3514,1.5235609077598828,6830000
684,46511,38757,176.483,0.8316,1.522549269005848,6840000
685,30211,38741,176.814,1.9631,1.523192408759124,6850000
686,37313,38739,177.082,4.7095,1.527837172011662,6860000
687,58823,38758,177.252,0.7481,1.5267021834061136,6870000
688,47393,38768,177.463,0.7119,1.5255178779069767,6880000
689,39370,38769,177.717,1.2352,1.5250965166908563,6890000
690,49751,38781,177.918,0.7871,1.524026956521739,6900000
691,29850,38765,178.253,1.1047,1.5234201157742402,6910000
692,46948,38774,178.466,1.2259,1.5229901734104045,6920000
693,88495,38806,178.579,1.9135,1.5235536796536797,6930000
694,49504,38818,178.781,0.7789,1.5224806916426512,6940000
695,29585,38801,179.119,1.436,1.5223562589928057,6950000
696,67567,38824,179.267,1.2015,1.5218952586206898,6960000
697,33670,38816,179.564,2.094,1.522716068866571,6970000
698,24213,38782,179.977,1.5118,1.5227004297994269,6980000
699,34013,38774,180.271,0.9125,1.5218274678111587,6990000
700,29761,38758,180.607,1.3653,1.5216038571428572,7000000
701,60606,38778,180.772,2.4906,1.5229861626248218,7010000
702,49504,38790,180.974,1.3949,1.5228037037037037,7020000
703,32679,38779,181.28,1.6446,1.5229769559032718,7030000
704,46296,38788,181.496,1.1633,1.5224660511363637,7040000
705,86206,38819,181.612,1.9425,1.5230618439716312,7050000
706,32679,38808,181.918,1.1424,1.5225226628895183,7060000
707,42016,38812,182.157,2.2433,1.5235421499292787,7070000
708,61728,38833,182.319,1.1485,1.523012429378531,7080000
709,45248,38840,182.54,1.4184,1.522864880112835,7090000
710,45871,38848,182.759,1.254,1.5224861971830985,7100000
711,85470,38878,182.876,1.515,1.5224756680731364,7110000
712,22727,38840,183.316,1.8103,1.522879915730337,7120000
713,32894,38830,183.62,2.1073,1.5236995792426367,7130000
714,54347,38845,183.804,2.1961,1.5246413165266106,7140000
715,120481,38882,183.887,0.477,1.523176083916084,7150000
716,42735,38887,184.121,0.6464,1.521951536312849,7160000
717,46296,38895,184.338,3.4978,1.5247072524407252,7170000
718,45248,38903,184.559,0.569,1.5233761838440112,7180000
719,29673,38886,184.896,1.0852,1.522766759388039,7190000
720,48780,38897,185.101,1.7479,1.5230794444444444,7200000
721,48780,38908,185.306,1.2992,1.522768932038835,7210000
722,52910,38922,185.495,1.3402,1.5225160664819946,7220000
723,135135,38961,185.569,2.551,1.5239385892116182,7230000
724,23529,38925,185.994,2.4227,1.5251799723756907,7240000
725,40650,38928,186.24,1.4922,1.5251344827586206,7250000
726,100000,38961,186.34,0.9575,1.5243526170798898,7260000
727,31446,38948,186.658,1.1642,1.5238572214580468,7270000
728,42918,38953,186.891,1.0887,1.523259478021978,7280000
729,70422,38977,187.033,1.4213,1.5231196159122085,7290000
730,34722,38970,187.321,0.6316,1.5218983561643835,7300000
731,52356,38984,187.512,1.6037,1.5220102599179206,7310000
732,47619,38993,187.722,2.1436,1.522859426229508,7320000
733,68493,39016,187.868,1.0835,1.5222600272851297,7330000
734,21551,38973,188.332,1.2164,1.5218433242506813,7340000
735,64935,38994,188.486,0.6819,1.520700544217687,7350000
736,57803,39012,188.659,1.25,1.5203327445652175,7360000
737,64935,39033,188.813,1.5074,1.5203151967435549,7370000
738,45871,39041,189.031,2.0752,1.5210670731707316,7380000
739,33112,39031,189.333,1.9828,1.5216918809201623,7390000
740,33222,39022,189.634,0.8619,1.5208002702702703,7400000
741,43290,39027,189.865,1.3513,1.520571524966262,7410000
742,57142,39044,190.04,0.9915,1.5198584905660377,7420000
743,44052,39050,190.267,1.1358,1.5193415881561239,7430000
744,100000,39082,190.367,2.6127,1.5208111559139785,7440000
745,23474,39047,190.793,1.3309,1.5205562416107383,7450000
746,57803,39064,190.966,0.7697,1.5195497319034852,7460000
747,45454,39071,191.186,1.0367,1.5189033467202142,7470000
748,86206,39100,191.302,0.6742,1.517774064171123,7480000
749,54945,39115,191.485,0.7611,1.516763818424566,7490000
750,35211,39109,191.769,1.7074,1.517018,7500000
751,47619,39118,191.979,1.6015,1.5171304926764315,7510000
752,31847,39106,192.293,0.55,1.515844414893617,7520000
753,37735,39105,192.558,0.785,1.5148738379814077,7530000
754,35842,39100,192.837,0.9658,1.514145623342175,7540000
755,44247,39106,193.063,1.1447,1.5136562913907285,7550000
756,65789,39127,193.215,0.4064,1.5121916666666666,7560000
757,42735,39131,193.449,0.4643,1.510807397622193,7570000
758,22026,39091,193.903,0.8044,1.5098754617414247,7580000
759,45454,39098,194.123,1.1854,1.5094479578392621,7590000
760,71942,39122,194.262,1.0027,1.5087811842105263,7600000
761,30030,39106,194.595,1.1859,1.5083568988173457,7610000
762,22421,39068,195.041,1.9107,1.508884908136483,7620000
763,29498,39052,195.38,1.103,1.5083529488859764,7630000
764,25000,39023,195.78,1.0697,1.5077787958115183,7640000
765,39682,39024,196.032,0.7064,1.5067312418300653,7650000
766,39370,39024,196.286,0.7927,1.50579908616188,7660000
767,33333,39016,196.586,0.6045,1.5046239895697522,7670000
768,34602,39009,196.875,0.5211,1.503343359375,7680000
769,41666,39012,197.115,1.819,1.5037538361508453,7690000
770,87719,39040,197.229,2.1046,1.5045341558441558,7700000
771,47619,39050,197.439,0.5653,1.503315953307393,7710000
772,25380,39022,197.833,0.9269,1.5025693005181346,7720000
773,28901,39005,198.179,1.5646,1.5026495472186288,7730000
774,41666,39008,198.419,0.6462,1.501543023255814,7740000
775,35460,39003,198.701,1.9578,1.5021317419354838,7750000
776,53763,39017,198.887,2.7531,1.5037438144329898,7760000
777,87719,39045,199.001,1.6319,1.5039087516087517,7770000
778,29673,39029,199.338,0.9211,1.5031596401028278,7780000
779,30864,39015,199.662,2.0391,1.5038476251604622,7790000
780,89285,39044,199.774,1.7396,1.5041498717948718,7800000
781,55865,39058,199.954,1.3268,1.5039227912932138,7810000
782,53475,39072,200.141,1.0708,1.503368925831202,7820000
783,38167,39071,200.403,1.1949,1.5029749680715199,7830000
784,82644,39097,200.524,0.9575,1.5022792091836734,7840000
785,30211,39082,200.855,1.0942,1.501759363057325,7850000
786,69930,39104,200.998,1.438,1.5016782442748091,7860000
787,51020,39116,201.194,0.6652,1.500615374841169,7870000
788,48309,39125,201.401,1.4746,1.5005823604060913,7880000
789,45662,39133,201.62,1.4381,1.5005031685678074,7890000
790,26881,39110,201.992,1.4659,1.5004593670886075,7900000
791,34965,39104,202.278,1.1086,1.49996396965866,7910000
792,48076,39113,202.486,1.3292,1.4997483585858586,7920000
793,29411,39097,202.826,0.5744,1.4985814627994956,7930000
794,46082,39105,203.043,0.833,1.4977431989924432,7940000
795,97087,39134,203.146,0.8404,1.4969163522012578,7950000
796,77519,39158,203.275,2.2343,1.4978427135678392,7960000
797,43859,39164,203.503,0.8052,1.4969736511919698,7970000
798,100000,39193,203.603,2.467,1.4981892230576441,7980000
799,30120,39179,203.935,0.8156,1.4973349186483105,7990000
800,43668,39184,204.164,1.1181,1.496860875,8000000
801,49751,39194,204.365,1.1148,1.4963838951310862,8010000
802,57142,39209,204.54,0.8711,1.4956042394014963,8020000
803,62893,39228,204.699,1.3051,1.49536699875467,8030000
804,39840,39229,204.95,0.8478,1.4945615671641792,8040000
805,49261,39239,205.153,2.5961,1.4959299378881987,8050000
806,45662,39245,205.372,1.0465,1.4953723325062034,8060000
807,24213,39215,205.785,1.0478,1.4948177199504338,8070000
808,43103,39220,206.017,1.9918,1.495432797029703,8080000
809,26809,39197,206.39,0.7118,1.4944641532756489,8090000
810,32679,39187,206.697,0.8514,1.4936702469135803,8100000
811,43668,39192,206.926,1.0734,1.4931520345252773,8110000
812,108695,39223,207.018,1.2397,1.4928399014778324,8120000
813,48076,39232,207.226,0.8605,1.4920621156211562,8130000
814,67567,39252,207.374,0.7635,1.491167076167076,8140000
815,24691,39224,207.779,0.9934,1.490556319018405,8150000
816,44444,39229,208.005,1.5341,1.4906096813725491,8160000
817,63694,39248,208.162,0.703,1.4896456548347614,8170000
818,47619,39256,208.372,0.7885,1.4887885085574573,8180000
819,95238,39284,208.477,1.1211,1.4883395604395604,8190000
820,46511,39292,208.692,1.4882,1.4883393902439024,8200000
821,45045,39298,208.914,0.8987,1.4876211936662607,8210000
822,66225,39317,209.065,0.9994,1.4870272506082725,8220000
823,31645,39306,209.381,1.0611,1.4865097205346294,8230000
824,121951,39338,209.463,0.9618,1.485872936893204,8240000
825,45871,39345,209.681,0.4539,1.4846220606060605,8250000
826,34602,39338,209.97,0.6609,1.483624818401937,8260000
827,37174,39336,210.239,2.038,1.4842951632406287,8270000
828,36101,39331,210.516,1.2073,1.4839606280193236,8280000
829,61728,39349,210.678,0.4832,1.4827534378769602,8290000
830,30487,39335,211.006,1.4255,1.4826844578313254,8300000
831,23866,39304,211.425,1.368,1.4825464500601684,8310000
832,53475,39317,211.612,0.6353,1.481528125,8320000
833,62500,39334,211.772,0.5902,1.4804581032412965,8330000
834,65359,39353,211.925,0.8137,1.479658633093525,8340000
835,50251,39363,212.124,0.8576,1.4789136526946107,8350000
836,89285,39390,212.236,0.8136,1.478117822966507,8360000
837,29585,39374,212.574,1.3209,1.4779299880525687,8370000
838,84033,39399,212.693,4.6522,1.4817178997613365,8380000
839,34965,39393,212.979,0.9143,1.4810415971394517,8390000
840,67114,39412,213.128,1.4308,1.4809817857142857,8400000
841,53475,39425,213.315,1.204,1.4806524375743162,8410000
842,52631,39437,213.505,1.9916,1.4812592636579573,8420000
843,69930,39457,213.648,2.3624,1.4823045077105574,8430000
844,77519,39480,213.777,1.3731,1.4821751184834122,8440000
845,40983,39482,214.021,1.4289,1.4821120710059172,8450000
846,46296,39488,214.237,1.8147,1.4825052009456265,8460000
847,107526,39518,214.33,1.5344,1.4825664698937426,8470000
848,65789,39537,214.482,0.9914,1.4819872641509435,8480000
849,25125,39510,214.88,1.7705,1.4823270906949353,8490000
850,40650,39511,215.126,1.1418,1.4819264705882353,8500000
851,43103,39515,215.358,2.0097,1.482546650998825,8510000
852,57803,39530,215.531,1.7228,1.4828286384976526,8520000
853,108695,39559,215.623,1.4841,1.4828301289566237,8530000
854,40160,39560,215.872,3.052,1.4846675644028102,8540000
855,100000,39588,215.972,0.6525,1.4836942690058479,8550000
856,35714,39583,216.252,1.451,1.4836560747663552,8560000
857,92592,39609,216.36,1.142,1.4832574095682614,8570000
858,34722,39603,216.648,2.1463,1.4840301864801866,8580000
859,29940,39588,216.982,0.923,1.4833770663562282,8590000
860,46082,39595,217.199,1.6807,1.483606511627907,8600000
861,62111,39611,217.36,0.6536,1.4826425087108015,8610000
862,67567,39630,217.508,0.8866,1.4819510440835266,8620000
863,20833,39589,217.988,2.294,1.4828920046349943,8630000
864,30487,39575,218.316,0.7069,1.4819938657407408,8640000
